ano,id_municipio,rede,taxa_alfabetizacao,meta_alfabetizacao_2024,meta_alfabetizacao_2025,nome_municipio,sigla_uf,nome_regiao,situacao_meta_2024,distancia_meta_2024_pp
2024,3123403,Municipal,66.67,44.9,51.51,Doresópolis,MG,Sudeste,Atingiu ou superou,21.770000000000003
2024,2925907,Municipal,34.85,44.9,51.51,Quijingue,BA,Nordeste,Abaixo da meta,-10.049999999999997
2024,2202539,Municipal,68.17,44.94,51.55,Caraúbas do Piauí,PI,Nordeste,Atingiu ou superou,23.230000000000004
2024,2202117,Municipal,59.33,44.96,51.56,Campo Alegre do Fidalgo,PI,Nordeste,Atingiu ou superou,14.369999999999997
2024,1500909,Municipal,43.99,44.99,51.58,Augusto Corrêa,PA,Norte,Abaixo da meta,-1.0
2024,3502309,Municipal,45.69,44.99,51.59,Anhembi,SP,Sudeste,Atingiu ou superou,0.6999999999999957
2024,1701903,Municipal,49.27,45.04,51.63,Araguacema,TO,Norte,Atingiu ou superou,4.230000000000004
2024,2807006,Municipal,46.34,45.06,51.64,São Miguel do Aleixo,SE,Nordeste,Atingiu ou superou,1.2800000000000011
2024,1502707,Municipal,50.69,45.08,51.67,Conceição do Araguaia,PA,Norte,Atingiu ou superou,5.609999999999999
2024,3301009,Municipal,38.33,45.1,51.68,Campos dos Goytacazes,RJ,Sudeste,Abaixo da meta,-6.770000000000003
2024,1507607,Municipal,49.59,45.1,51.68,São Miguel do Guamá,PA,Norte,Atingiu ou superou,4.490000000000002
2024,2506202,Municipal,71.43,45.11,51.69,Frei Martinho,PB,Nordeste,Atingiu ou superou,26.320000000000007
2024,1505700,Municipal,57.13,45.11,51.69,Ponta de Pedras,PA,Norte,Atingiu ou superou,12.020000000000003
2024,5007505,Municipal,48.97,45.12,51.7,Rochedo,MS,Centro-Oeste,Atingiu ou superou,3.8500000000000014
2024,3146750,Municipal,69.41,45.12,51.7,Palmópolis,MG,Sudeste,Atingiu ou superou,24.29
2024,2925931,Municipal,75.47,45.13,51.7,Quixabeira,BA,Nordeste,Atingiu ou superou,30.339999999999996
2024,2901502,Municipal,55.95,45.15,51.72,Anguera,BA,Nordeste,Atingiu ou superou,10.800000000000004
2024,1200609,Municipal,45.18,,51.74,Tarauacá,AC,Norte,Sem dados para comparação,
2024,1301209,Municipal,32.72,45.17,51.74,Coari,AM,Norte,Abaixo da meta,-12.450000000000003
2024,5102603,Municipal,44.13,45.19,51.76,Campinápolis,MT,Centro-Oeste,Abaixo da meta,-1.0599999999999952
2024,2106102,Municipal,66.12,45.2,51.76,Loreto,MA,Nordeste,Atingiu ou superou,20.92
2024,2931202,Municipal,47.52,45.23,51.79,Taperoá,BA,Nordeste,Atingiu ou superou,2.2900000000000063
2024,5221577,Municipal,66.67,45.24,51.79,Uirapuru,GO,Centro-Oeste,Atingiu ou superou,21.43
2024,5003256,Municipal,54.88,45.24,51.8,Costa Rica,MS,Centro-Oeste,Atingiu ou superou,9.64
2024,2409407,Municipal,38.9,45.25,51.81,Pau dos Ferros,RN,Nordeste,Abaixo da meta,-6.350000000000001
2024,2914406,Municipal,44.24,45.26,51.82,Iraquara,BA,Nordeste,Abaixo da meta,-1.019999999999996
2024,2112308,Municipal,66.43,45.32,51.86,Tuntum,MA,Nordeste,Atingiu ou superou,21.110000000000007
2024,2500403,Municipal,89.39,45.33,51.87,Alagoa Nova,PB,Nordeste,Atingiu ou superou,44.06
2024,1303502,Municipal,48.43,45.33,51.88,Pauini,AM,Norte,Atingiu ou superou,3.1000000000000014
2024,1500206,Municipal,41.73,45.4,51.93,Acará,PA,Norte,Abaixo da meta,-3.6700000000000017
2024,2206209,Municipal,60.79,45.41,51.94,Miguel Alves,PI,Nordeste,Atingiu ou superou,15.380000000000003
2024,3169604,Municipal,58.34,45.41,51.94,Tupaciguara,MG,Sudeste,Atingiu ou superou,12.930000000000007
2024,3155405,Municipal,65.4,45.41,51.94,Rio Novo,MG,Sudeste,Atingiu ou superou,19.99000000000001
2024,1707108,Municipal,60.78,45.46,51.98,Divinópolis do Tocantins,TO,Norte,Atingiu ou superou,15.32
2024,3302270,Municipal,36.88,45.46,51.98,Japeri,RJ,Sudeste,Abaixo da meta,-8.579999999999998
2024,3543402,Municipal,45.01,45.48,52.0,Ribeirão Preto,SP,Sudeste,Abaixo da meta,-0.46999999999999886
2024,4202438,Municipal,28.06,45.49,52.0,Bocaina do Sul,SC,Sul,Abaixo da meta,-17.430000000000003
2024,3536901,Municipal,72.73,45.5,52.01,Pedranópolis,SP,Sudeste,Atingiu ou superou,27.230000000000004
2024,4306304,Municipal,45.5,,52.02,David Canabarro,RS,Sul,Sem dados para comparação,
2024,2933208,Municipal,38.27,45.5,52.02,Vera Cruz,BA,Nordeste,Abaixo da meta,-7.229999999999997
2024,3554607,Municipal,58.99,45.52,52.03,Timburi,SP,Sudeste,Atingiu ou superou,13.469999999999999
2024,2927408,Municipal,36.75,45.52,52.03,Salvador,BA,Nordeste,Abaixo da meta,-8.770000000000003
2024,2801009,Municipal,41.74,45.54,52.05,Campo do Brito,SE,Nordeste,Abaixo da meta,-3.799999999999997
2024,2806107,Municipal,39.01,45.54,52.05,Rosário do Catete,SE,Nordeste,Abaixo da meta,-6.530000000000001
2024,4210852,Municipal,74.06,45.55,52.06,Mirim Doce,SC,Sul,Atingiu ou superou,28.510000000000005
2024,3550704,Municipal,44.38,45.57,52.07,São Sebastião,SP,Sudeste,Abaixo da meta,-1.1899999999999977
2024,2704302,Municipal,40.95,45.58,52.09,Maceió,AL,Nordeste,Abaixo da meta,-4.6299999999999955
2024,2102325,Municipal,42.03,45.58,52.09,Buriticupu,MA,Nordeste,Abaixo da meta,-3.549999999999997
2024,3101706,Municipal,55.06,45.59,52.09,Almenara,MG,Sudeste,Atingiu ou superou,9.469999999999999
2024,1715101,Municipal,36.09,45.59,52.09,Novo Acordo,TO,Norte,Abaixo da meta,-9.5
2024,2903003,Municipal,32.43,45.6,52.1,Barra do Mendes,BA,Nordeste,Abaixo da meta,-13.170000000000002
2024,1600279,Municipal,39.8,45.64,52.13,Laranjal do Jari,AP,Norte,Abaixo da meta,-5.840000000000003
2024,2903300,Municipal,24.72,45.64,52.13,Barro Preto,BA,Nordeste,Abaixo da meta,-20.92
2024,2802007,Municipal,19.53,45.68,52.17,Divina Pastora,SE,Nordeste,Abaixo da meta,-26.15
2024,3513405,Municipal,55.99,45.68,52.17,Cruzeiro,SP,Sudeste,Atingiu ou superou,10.310000000000002
2024,2606705,Municipal,62.42,45.68,52.17,Ibirajuba,PE,Nordeste,Atingiu ou superou,16.740000000000002
2024,3518800,Municipal,44.19,45.75,52.23,Guarulhos,SP,Sudeste,Abaixo da meta,-1.5600000000000023
2024,3154150,Municipal,83.87,45.77,52.24,Reduto,MG,Sudeste,Atingiu ou superou,38.1
2024,2700300,Municipal,43.75,45.77,52.24,Arapiraca,AL,Nordeste,Abaixo da meta,-2.020000000000003
2024,2904100,Municipal,32.0,45.8,52.26,Boquira,BA,Nordeste,Abaixo da meta,-13.799999999999997
2024,3102209,Municipal,87.5,45.84,52.3,Alvarenga,MG,Sudeste,Atingiu ou superou,41.66
2024,1720804,Municipal,50.64,45.85,52.31,Sítio Novo do Tocantins,TO,Norte,Atingiu ou superou,4.789999999999999
2024,2920403,Municipal,41.67,45.86,52.32,Manoel Vitorino,BA,Nordeste,Abaixo da meta,-4.189999999999998
2024,2100055,Municipal,62.76,45.9,52.35,Açailândia,MA,Nordeste,Atingiu ou superou,16.86
2024,2708501,Municipal,53.64,45.9,52.35,São Luís do Quitunde,AL,Nordeste,Atingiu ou superou,7.740000000000002
2024,3537602,Municipal,46.81,45.94,52.38,Peruíbe,SP,Sudeste,Atingiu ou superou,0.8700000000000045
2024,2916401,Municipal,32.22,45.94,52.38,Itapetinga,BA,Nordeste,Abaixo da meta,-13.719999999999999
2024,5003306,Municipal,39.19,45.99,52.43,Coxim,MS,Centro-Oeste,Abaixo da meta,-6.800000000000004
2024,1503457,Municipal,42.95,46.0,52.44,Ipixuna do Pará,PA,Norte,Abaixo da meta,-3.049999999999997
2024,2513653,Municipal,90.09,46.0,52.44,Joca Claudino,PB,Nordeste,Atingiu ou superou,44.09
2024,1500107,Municipal,35.85,46.03,52.46,Abaetetuba,PA,Norte,Abaixo da meta,-10.18
2024,5209150,Municipal,81.36,46.07,52.5,Gouvelândia,GO,Centro-Oeste,Atingiu ou superou,35.29
2024,3304805,Municipal,48.7,46.08,52.5,São Fidélis,RJ,Sudeste,Atingiu ou superou,2.6200000000000045
2024,5107776,Municipal,40.74,46.1,52.52,Santa Terezinha,MT,Centro-Oeste,Abaixo da meta,-5.359999999999999
2024,2101400,Municipal,39.54,46.12,52.53,Balsas,MA,Nordeste,Abaixo da meta,-6.579999999999998
2024,2412500,Municipal,44.85,46.13,52.54,São Miguel,RN,Nordeste,Abaixo da meta,-1.2800000000000011
2024,2902500,Municipal,35.92,46.14,52.55,Baianópolis,BA,Nordeste,Abaixo da meta,-10.219999999999999
2024,2204659,Municipal,34.84,46.17,52.58,Ilha Grande,PI,Nordeste,Abaixo da meta,-11.329999999999998
2024,1300029,Municipal,58.47,46.19,52.59,Alvarães,AM,Norte,Atingiu ou superou,12.280000000000001
2024,3135605,Municipal,70.71,46.21,52.61,Jequitaí,MG,Sudeste,Atingiu ou superou,24.499999999999993
2024,1701002,Municipal,46.69,46.22,52.61,Ananás,TO,Norte,Atingiu ou superou,0.46999999999999886
2024,2803807,Municipal,37.63,46.27,52.66,Malhada dos Bois,SE,Nordeste,Abaixo da meta,-8.64
2024,2514651,Municipal,30.0,46.27,52.66,São José do Brejo do Cruz,PB,Nordeste,Abaixo da meta,-16.270000000000003
2024,2515708,Municipal,70.82,46.27,52.66,Serra Grande,PB,Nordeste,Atingiu ou superou,24.54999999999999
2024,3532868,Municipal,25.0,46.27,52.66,Nova Castilho,SP,Sudeste,Abaixo da meta,-21.270000000000003
2024,4302600,Municipal,20.0,46.27,52.66,Braga,RS,Sul,Abaixo da meta,-26.270000000000003
2024,2509370,Municipal,18.18,46.27,52.66,Mato Grosso,PB,Nordeste,Abaixo da meta,-28.090000000000003
2024,2103174,Municipal,36.86,46.3,52.68,Centro Novo do Maranhão,MA,Nordeste,Abaixo da meta,-9.439999999999998
2024,3119104,Municipal,85.75,46.3,52.68,Corinto,MG,Sudeste,Atingiu ou superou,39.45
2024,2709400,Municipal,49.91,46.3,52.68,Viçosa,AL,Nordeste,Atingiu ou superou,3.6099999999999994
2024,2704401,Municipal,37.84,46.33,52.71,Major Isidoro,AL,Nordeste,Abaixo da meta,-8.489999999999995
2024,2925006,Municipal,24.31,46.35,52.73,Planalto,BA,Nordeste,Abaixo da meta,-22.040000000000003
2024,2705002,Municipal,42.45,46.37,52.74,Mata Grande,AL,Nordeste,Abaixo da meta,-3.9199999999999946
2024,2208502,Municipal,36.04,46.38,52.75,Porto,PI,Nordeste,Abaixo da meta,-10.340000000000003
2024,3139250,Municipal,65.94,46.38,52.75,Mamonas,MG,Sudeste,Atingiu ou superou,19.559999999999995
2024,2705705,Municipal,45.46,46.38,52.75,Olho d'Água das Flores,AL,Nordeste,Abaixo da meta,-0.9200000000000017
2024,1701051,Municipal,59.12,46.41,52.78,Angico,TO,Norte,Atingiu ou superou,12.71
2024,1304401,Municipal,46.46,,52.79,Urucurituba,AM,Norte,Sem dados para comparação,
2024,2904050,Municipal,34.0,46.43,52.79,Bonito,BA,Nordeste,Abaixo da meta,-12.43
2024,5007208,Municipal,52.67,46.43,52.79,Rio Brilhante,MS,Centro-Oeste,Atingiu ou superou,6.240000000000002
2024,3138005,Municipal,82.11,46.49,52.84,Laranjal,MG,Sudeste,Atingiu ou superou,35.62
2024,2111573,Municipal,59.47,46.51,52.86,São Pedro dos Crentes,MA,Nordeste,Atingiu ou superou,12.96
2024,3532306,Municipal,57.89,46.55,52.9,Natividade da Serra,SP,Sudeste,Atingiu ou superou,11.340000000000003
2024,2914208,Municipal,65.38,46.57,52.91,Irajuba,BA,Nordeste,Atingiu ou superou,18.809999999999995
2024,4212650,Municipal,45.95,46.6,52.93,Pescaria Brava,SC,Sul,Abaixo da meta,-0.6499999999999986
2024,2103802,Municipal,43.95,46.62,52.95,Dom Pedro,MA,Nordeste,Abaixo da meta,-2.6699999999999946
2024,4113254,Municipal,46.64,,52.96,Laranjal,PR,Sul,Sem dados para comparação,
2024,2104206,Municipal,72.06,46.62,52.96,Fortuna,MA,Nordeste,Atingiu ou superou,25.440000000000005
2024,1502103,Municipal,39.08,46.63,52.96,Cametá,PA,Norte,Abaixo da meta,-7.550000000000004
2024,2513802,Municipal,42.77,46.65,52.98,Santa Teresinha,PB,Nordeste,Abaixo da meta,-3.8799999999999955
2024,5003702,Municipal,53.43,46.65,52.98,Dourados,MS,Centro-Oeste,Atingiu ou superou,6.780000000000001
2024,2404408,Municipal,65.35,46.65,52.98,Grossos,RN,Nordeste,Atingiu ou superou,18.699999999999996
2024,2927705,Municipal,37.36,46.67,52.99,Santa Cruz Cabrália,BA,Nordeste,Abaixo da meta,-9.310000000000002
2024,1712009,Municipal,38.15,46.67,52.99,Lajeado,TO,Norte,Abaixo da meta,-8.520000000000003
2024,3112653,Municipal,77.02,46.67,52.99,Capitão Andrade,MG,Sudeste,Atingiu ou superou,30.349999999999994
2024,1200104,Municipal,46.68,,53.01,Brasiléia,AC,Norte,Sem dados para comparação,
2024,1503804,Municipal,37.87,46.69,53.01,Jacundá,PA,Norte,Abaixo da meta,-8.82
2024,2112407,Municipal,64.42,46.7,53.01,Turiaçu,MA,Nordeste,Atingiu ou superou,17.72
2024,4301107,Municipal,43.2,46.7,53.02,Arroio dos Ratos,RS,Sul,Abaixo da meta,-3.5
2024,3109451,Municipal,54.59,46.7,53.02,Cabeceira Grande,MG,Sudeste,Atingiu ou superou,7.890000000000001
2024,3156809,Municipal,60.64,46.78,53.09,Sabinópolis,MG,Sudeste,Atingiu ou superou,13.86
2024,2908606,Municipal,28.14,46.79,53.1,Conde,BA,Nordeste,Abaixo da meta,-18.65
2024,2704708,Municipal,46.23,46.8,53.1,Marechal Deodoro,AL,Nordeste,Abaixo da meta,-0.5700000000000003
2024,1302207,Municipal,44.2,46.8,53.1,Juruá,AM,Norte,Abaixo da meta,-2.5999999999999943
2024,5005400,Municipal,46.55,46.82,53.12,Maracaju,MS,Centro-Oeste,Abaixo da meta,-0.2700000000000031
2024,4202503,Municipal,28.72,46.82,53.12,Bom Jardim da Serra,SC,Sul,Abaixo da meta,-18.1
2024,1502756,Municipal,54.24,46.82,53.12,Concórdia do Pará,PA,Norte,Atingiu ou superou,7.420000000000002
2024,3131109,Municipal,77.8,46.85,53.14,Inimutaba,MG,Sudeste,Atingiu ou superou,30.949999999999996
2024,2402808,Municipal,32.68,46.85,53.15,Coronel Ezequiel,RN,Nordeste,Abaixo da meta,-14.170000000000002
2024,2408508,Municipal,73.61,46.85,53.15,Ouro Branco,RN,Nordeste,Atingiu ou superou,26.759999999999998
2024,3142254,Municipal,41.67,46.9,53.18,Miravânia,MG,Sudeste,Abaixo da meta,-5.229999999999997
2024,2919926,Municipal,25.81,46.9,53.18,Madre de Deus,BA,Nordeste,Abaixo da meta,-21.09
2024,3154804,Municipal,72.91,46.93,53.21,Rio Acima,MG,Sudeste,Atingiu ou superou,25.979999999999997
2024,5100409,Municipal,52.91,46.93,53.21,Alto Garças,MT,Centro-Oeste,Atingiu ou superou,5.979999999999997
2024,2909406,Municipal,41.9,46.95,53.23,Cotegipe,BA,Nordeste,Abaixo da meta,-5.050000000000004
2024,3546009,Municipal,49.71,46.96,53.24,Santa Branca,SP,Sudeste,Atingiu ou superou,2.75
2024,1506500,Municipal,34.18,46.98,53.25,Santa Isabel do Pará,PA,Norte,Abaixo da meta,-12.799999999999997
2024,2902658,Municipal,36.73,46.98,53.25,Banzaê,BA,Nordeste,Abaixo da meta,-10.25
2024,2920106,Municipal,23.42,46.99,53.26,Mairi,BA,Nordeste,Abaixo da meta,-23.57
2024,2513703,Municipal,35.79,47.0,53.27,Santa Rita,PB,Nordeste,Abaixo da meta,-11.21
2024,1707405,Municipal,47.82,47.0,53.27,Esperantina,TO,Norte,Atingiu ou superou,0.8200000000000003
2024,2706703,Municipal,42.23,47.02,53.29,Penedo,AL,Nordeste,Abaixo da meta,-4.790000000000006
2024,5103361,Municipal,69.46,47.02,53.29,Conquista D'Oeste,MT,Centro-Oeste,Atingiu ou superou,22.43999999999999
2024,3540754,Municipal,46.58,47.02,53.29,Potim,SP,Sudeste,Abaixo da meta,-0.44000000000000483
2024,4209706,Municipal,56.41,47.04,53.3,Lebon Régis,SC,Sul,Atingiu ou superou,9.369999999999997
2024,2409902,Municipal,33.3,47.04,53.3,Pendências,RN,Nordeste,Abaixo da meta,-13.740000000000002
2024,2502409,Municipal,60.93,47.04,53.3,Bonito de Santa Fé,PB,Nordeste,Atingiu ou superou,13.89
2024,3513801,Municipal,48.02,47.05,53.31,Diadema,SP,Sudeste,Atingiu ou superou,0.970000000000006
2024,2917359,Municipal,43.16,47.06,53.32,Jaborandi,BA,Nordeste,Abaixo da meta,-3.9000000000000057
2024,2208809,Municipal,31.32,47.06,53.32,Regeneração,PI,Nordeste,Abaixo da meta,-15.740000000000002
2024,3521002,Municipal,44.75,47.07,53.32,Iperó,SP,Sudeste,Abaixo da meta,-2.3200000000000003
2024,3162450,Municipal,33.42,47.08,53.33,São João das Missões,MG,Sudeste,Abaixo da meta,-13.659999999999997
2024,2906907,Municipal,49.78,47.08,53.33,Caravelas,BA,Nordeste,Atingiu ou superou,2.700000000000003
2024,2108504,Municipal,51.09,47.1,53.35,Pindaré-Mirim,MA,Nordeste,Atingiu ou superou,3.990000000000002
2024,2403509,Municipal,47.13,,53.38,Espírito Santo,RN,Nordeste,Sem dados para comparação,
2024,2927002,Municipal,33.21,47.13,53.38,Rio Real,BA,Nordeste,Abaixo da meta,-13.920000000000002
2024,2201101,Municipal,44.97,47.14,53.38,Avelino Lopes,PI,Nordeste,Abaixo da meta,-2.1700000000000017
2024,4213302,Municipal,60.53,47.14,53.38,Ponte Alta,SC,Sul,Atingiu ou superou,13.39
2024,2931400,Municipal,30.56,47.18,53.42,Teodoro Sampaio,BA,Nordeste,Abaixo da meta,-16.62
2024,3536802,Municipal,47.19,,53.43,Pedra Bela,SP,Sudeste,Sem dados para comparação,
2024,3137304,Municipal,69.48,47.19,53.43,Lagoa dos Patos,MG,Sudeste,Atingiu ou superou,22.290000000000006
2024,2410900,Municipal,27.78,47.19,53.43,Riachuelo,RN,Nordeste,Abaixo da meta,-19.409999999999997
2024,3133204,Municipal,85.64,47.22,53.45,Itanhomi,MG,Sudeste,Atingiu ou superou,38.42
2024,4315057,Municipal,95.2,47.22,53.45,Porto Mauá,RS,Sul,Atingiu ou superou,47.980000000000004
2024,2904407,Municipal,40.43,47.23,53.46,Brejolândia,BA,Nordeste,Abaixo da meta,-6.799999999999997
2024,3116100,Municipal,66.15,47.26,53.49,Chapada do Norte,MG,Sudeste,Atingiu ou superou,18.890000000000008
2024,2102374,Municipal,56.05,47.28,53.5,Cachoeira Grande,MA,Nordeste,Atingiu ou superou,8.769999999999996
2024,2414753,Municipal,53.85,47.31,53.53,Venha-Ver,RN,Nordeste,Atingiu ou superou,6.539999999999999
2024,2800100,Municipal,50.0,47.31,53.53,Amparo de São Francisco,SE,Nordeste,Atingiu ou superou,2.6899999999999977
2024,2403103,Municipal,46.77,47.33,53.54,Currais Novos,RN,Nordeste,Abaixo da meta,-0.5599999999999952
2024,1501253,Municipal,47.37,,53.57,Bannach,PA,Norte,Sem dados para comparação,
2024,2701357,Municipal,62.12,47.36,53.57,Campestre,AL,Nordeste,Atingiu ou superou,14.759999999999998
2024,2701704,Municipal,42.53,47.36,53.57,Capela,AL,Nordeste,Abaixo da meta,-4.829999999999998
2024,4304671,Municipal,43.9,47.38,53.58,Capivari do Sul,RS,Sul,Abaixo da meta,-3.480000000000004
2024,5205455,Municipal,69.63,47.38,53.59,Cezarina,GO,Centro-Oeste,Atingiu ou superou,22.249999999999993
2024,2404606,Municipal,30.13,47.4,53.6,Ielmo Marinho,RN,Nordeste,Abaixo da meta,-17.27
2024,2406809,Municipal,47.42,,53.62,Lajes Pintadas,RN,Nordeste,Sem dados para comparação,
2024,3555406,Municipal,36.64,47.43,53.62,Ubatuba,SP,Sudeste,Abaixo da meta,-10.79
2024,2915007,Municipal,45.45,47.43,53.62,Itaeté,BA,Nordeste,Abaixo da meta,-1.9799999999999969
2024,2205573,Municipal,76.74,47.49,53.68,Lagoa de São Francisco,PI,Nordeste,Atingiu ou superou,29.249999999999993
2024,3122108,Municipal,85.71,47.5,53.68,Divino das Laranjeiras,MG,Sudeste,Atingiu ou superou,38.209999999999994
2024,3551108,Municipal,53.32,47.53,53.71,Sarapuí,SP,Sudeste,Atingiu ou superou,5.789999999999999
2024,2706422,Municipal,68.76,47.56,53.73,Pariconha,AL,Nordeste,Atingiu ou superou,21.200000000000003
2024,2103604,Municipal,55.72,47.59,53.76,Coroatá,MA,Nordeste,Atingiu ou superou,8.129999999999995
2024,2202000,Municipal,61.68,47.6,53.76,Buriti dos Lopes,PI,Nordeste,Atingiu ou superou,14.079999999999998
2024,5003207,Municipal,38.3,47.61,53.78,Corumbá,MS,Centro-Oeste,Abaixo da meta,-9.310000000000002
2024,1304062,Municipal,37.75,47.62,53.79,Tabatinga,AM,Norte,Abaixo da meta,-9.869999999999997
2024,3527603,Municipal,43.03,47.62,53.79,Luís Antônio,SP,Sudeste,Abaixo da meta,-4.589999999999996
2024,1713205,Municipal,46.42,47.63,53.79,Miracema do Tocantins,TO,Norte,Abaixo da meta,-1.2100000000000009
2024,3145059,Municipal,51.93,47.65,53.81,Nova Porteirinha,MG,Sudeste,Atingiu ou superou,4.280000000000001
2024,2101509,Municipal,51.56,47.68,53.84,Barão de Grajaú,MA,Nordeste,Atingiu ou superou,3.8800000000000026
2024,5002704,Municipal,51.76,47.69,53.84,Campo Grande,MS,Centro-Oeste,Atingiu ou superou,4.07
2024,2407401,Municipal,53.91,47.7,53.85,Martins,RN,Nordeste,Atingiu ou superou,6.209999999999994
2024,3159308,Municipal,77.68,47.7,53.85,Santa Rita de Jacutinga,MG,Sudeste,Atingiu ou superou,29.980000000000004
2024,3126703,Municipal,35.05,47.71,53.86,Francisco Sá,MG,Sudeste,Abaixo da meta,-12.660000000000004
2024,2921906,Municipal,38.82,47.73,53.87,Mucugê,BA,Nordeste,Abaixo da meta,-8.909999999999997
2024,3127339,Municipal,53.85,47.75,53.89,Gameleiras,MG,Sudeste,Atingiu ou superou,6.100000000000001
2024,2406403,Municipal,29.67,47.75,53.89,Lagoa de Velhos,RN,Nordeste,Abaixo da meta,-18.08
2024,3509502,Municipal,41.49,47.76,53.9,Campinas,SP,Sudeste,Abaixo da meta,-6.269999999999996
2024,2921054,Municipal,42.52,47.77,53.91,Matina,BA,Nordeste,Abaixo da meta,-5.25
2024,5103254,Municipal,69.19,47.78,53.92,Colniza,MT,Centro-Oeste,Atingiu ou superou,21.409999999999997
2024,3152402,Municipal,79.91,47.81,53.94,Poté,MG,Sudeste,Atingiu ou superou,32.099999999999994
2024,1100106,Municipal,43.07,47.82,53.95,Guajará-Mirim,RO,Norte,Abaixo da meta,-4.75
2024,1600600,Municipal,55.32,47.82,53.95,Santana,AP,Norte,Atingiu ou superou,7.5
2024,2511608,Municipal,61.18,47.82,53.95,Pilões,PB,Nordeste,Atingiu ou superou,13.36
2024,2613404,Municipal,39.24,47.83,53.96,São José da Coroa Grande,PE,Nordeste,Abaixo da meta,-8.589999999999996
2024,4203402,Municipal,53.29,47.83,53.96,Campo Belo do Sul,SC,Sul,Atingiu ou superou,5.460000000000001
2024,1506161,Municipal,56.31,47.85,53.98,Rio Maria,PA,Norte,Atingiu ou superou,8.46
2024,2612406,Municipal,65.85,47.86,53.98,Sanharó,PE,Nordeste,Atingiu ou superou,17.989999999999995
2024,2110708,Municipal,50.11,47.88,54.0,São Domingos do Maranhão,MA,Nordeste,Atingiu ou superou,2.229999999999997
2024,3102407,Municipal,83.33,47.88,54.0,Alvorada de Minas,MG,Sudeste,Atingiu ou superou,35.449999999999996
2024,2903953,Municipal,24.44,47.9,54.02,Bom Jesus da Serra,BA,Nordeste,Abaixo da meta,-23.459999999999997
2024,2910404,Municipal,37.25,47.92,54.03,Encruzilhada,BA,Nordeste,Abaixo da meta,-10.670000000000002
2024,3119302,Municipal,63.22,47.93,54.04,Coromandel,MG,Sudeste,Atingiu ou superou,15.29
2024,3513108,Municipal,59.0,47.95,54.06,Cravinhos,SP,Sudeste,Atingiu ou superou,11.049999999999997
2024,2807402,Municipal,46.26,47.95,54.06,Tobias Barreto,SE,Nordeste,Abaixo da meta,-1.6900000000000048
2024,2112100,Municipal,44.63,47.97,54.08,Timbiras,MA,Nordeste,Abaixo da meta,-3.3399999999999963
2024,2902005,Municipal,28.92,47.99,54.09,Aracatu,BA,Nordeste,Abaixo da meta,-19.07
2024,3110905,Municipal,64.8,48.0,54.1,Campanha,MG,Sudeste,Atingiu ou superou,16.799999999999997
2024,1507961,Municipal,49.88,48.0,54.1,Terra Alta,PA,Norte,Atingiu ou superou,1.8800000000000026
2024,3128253,Municipal,80.7,48.04,54.13,Guaraciama,MG,Sudeste,Atingiu ou superou,32.660000000000004
2024,5000609,Municipal,69.72,48.04,54.14,Amambai,MS,Centro-Oeste,Atingiu ou superou,21.68
2024,2914604,Municipal,46.83,48.05,54.14,Irecê,BA,Nordeste,Abaixo da meta,-1.2199999999999989
2024,2706505,Municipal,32.59,48.06,54.15,Passo de Camaragibe,AL,Nordeste,Abaixo da meta,-15.469999999999999
2024,3113008,Municipal,71.52,48.07,54.16,Caraí,MG,Sudeste,Atingiu ou superou,23.449999999999996
2024,3302007,Municipal,41.61,48.08,54.17,Itaguaí,RJ,Sudeste,Abaixo da meta,-6.469999999999999
2024,2709004,Municipal,53.45,48.08,54.17,Tanque d'Arca,AL,Nordeste,Atingiu ou superou,5.3700000000000045
2024,2503308,Municipal,52.23,48.08,54.17,Cachoeira dos Índios,PB,Nordeste,Atingiu ou superou,4.149999999999999
2024,3552502,Municipal,46.82,48.1,54.18,Suzano,SP,Sudeste,Abaixo da meta,-1.2800000000000011
2024,2107605,Municipal,70.09,48.1,54.18,Palmeirândia,MA,Nordeste,Atingiu ou superou,21.990000000000002
2024,2903276,Municipal,46.15,48.11,54.19,Barrocas,BA,Nordeste,Abaixo da meta,-1.9600000000000009
2024,2500700,Municipal,72.85,48.11,54.19,São João do Rio do Peixe,PB,Nordeste,Atingiu ou superou,24.739999999999995
2024,3506706,Municipal,55.34,48.12,54.2,Boa Esperança do Sul,SP,Sudeste,Atingiu ou superou,7.220000000000006
2024,3165602,Municipal,81.82,48.13,54.21,Senador Cortes,MG,Sudeste,Atingiu ou superou,33.68999999999999
2024,4107520,Municipal,71.04,48.13,54.21,Esperança Nova,PR,Sul,Atingiu ou superou,22.910000000000004
2024,2409605,Municipal,37.5,48.13,54.21,Pedra Preta,RN,Nordeste,Abaixo da meta,-10.630000000000003
2024,4312708,Municipal,52.4,48.14,54.22,Nonoai,RS,Sul,Atingiu ou superou,4.259999999999998
2024,2803302,Municipal,58.28,48.16,54.23,Japaratuba,SE,Nordeste,Atingiu ou superou,10.120000000000005
2024,3551900,Municipal,61.65,48.16,54.23,Severínia,SP,Sudeste,Atingiu ou superou,13.490000000000002
2024,3522307,Municipal,50.81,48.17,54.24,Itapetininga,SP,Sudeste,Atingiu ou superou,2.6400000000000006
2024,2926400,Municipal,52.53,48.17,54.24,Riacho de Santana,BA,Nordeste,Atingiu ou superou,4.359999999999999
