id_municipio,nome_municipio,sigla_uf,nome_regiao,qtd_alunos,qtd_nao_alfabetizados,taxa_nao_alfabetizacao_amostra,escore_medio_modelo,proporcao_sinalizada
3140902,Matipó,MG,Sudeste,19,5,0.2631578947368421,0.3924545987589788,1.0
3141009,Mato Verde,MG,Sudeste,12,5,0.4166666666666667,0.3286115026474334,0.0
3141108,Matozinhos,MG,Sudeste,23,7,0.30434782608695654,0.39112320179178445,1.0
3141207,Matutina,MG,Sudeste,3,0,0.0,0.39796134770618985,1.0
3141306,Medeiros,MG,Sudeste,3,0,0.0,0.4104486702544279,1.0
3141405,Medina,MG,Sudeste,15,1,0.06666666666666667,0.3694684002224846,0.9333333333333333
3141504,Mendes Pimentel,MG,Sudeste,5,3,0.6,0.35138538422365695,1.0
3141603,Mercês,MG,Sudeste,7,0,0.0,0.39221761228542135,1.0
3141702,Mesquita,MG,Sudeste,6,1,0.16666666666666666,0.35886831835359323,1.0
3141801,Minas Novas,MG,Sudeste,26,5,0.19230769230769232,0.3268305353621987,0.0
3141900,Minduri,MG,Sudeste,4,1,0.25,0.4283341276624316,1.0
3142007,Mirabela,MG,Sudeste,15,9,0.6,0.35148064563070613,0.8666666666666667
3142106,Miradouro,MG,Sudeste,6,3,0.5,0.3882090403656558,1.0
3142205,Miraí,MG,Sudeste,6,2,0.3333333333333333,0.39758998840205195,1.0
3142254,Miravânia,MG,Sudeste,1,1,1.0,0.34045637105335225,0.0
3142304,Moeda,MG,Sudeste,6,0,0.0,0.4193408569589736,1.0
3142403,Moema,MG,Sudeste,11,5,0.45454545454545453,0.4058807051605547,1.0
3142502,Monjolos,MG,Sudeste,2,0,0.0,0.3583853288005729,0.5
3142601,Monsenhor Paulo,MG,Sudeste,6,2,0.3333333333333333,0.3651750428623848,1.0
3142700,Montalvânia,MG,Sudeste,10,4,0.4,0.34849552628534075,0.2
3142809,Monte Alegre de Minas,MG,Sudeste,25,12,0.48,0.4144852725880772,1.0
3142908,Monte Azul,MG,Sudeste,10,5,0.5,0.31271209782328446,0.0
3143005,Monte Belo,MG,Sudeste,12,2,0.16666666666666666,0.3901012547871072,1.0
3143104,Monte Carmelo,MG,Sudeste,38,9,0.23684210526315788,0.37662261241564127,1.0
3143153,Monte Formoso,MG,Sudeste,1,0,0.0,0.38055534261634805,1.0
3143203,Monte Santo de Minas,MG,Sudeste,17,6,0.35294117647058826,0.37113034847388426,1.0
3143302,Montes Claros,MG,Sudeste,348,94,0.27011494252873564,0.349573613676648,0.5718390804597702
3143401,Monte Sião,MG,Sudeste,17,5,0.29411764705882354,0.4065054628236008,1.0
3143450,Montezuma,MG,Sudeste,7,0,0.0,0.38359468605497293,1.0
3143500,Morada Nova de Minas,MG,Sudeste,8,2,0.25,0.3977119773418236,1.0
3143609,Morro da Garça,MG,Sudeste,6,2,0.3333333333333333,0.40150971673796726,1.0
3143708,Morro do Pilar,MG,Sudeste,5,1,0.2,0.3797221600088605,1.0
3143807,Munhoz,MG,Sudeste,6,0,0.0,0.41767223645365553,1.0
3143906,Muriaé,MG,Sudeste,95,23,0.24210526315789474,0.39172404137617045,1.0
3144003,Mutum,MG,Sudeste,23,6,0.2608695652173913,0.3604719728012903,0.5652173913043478
3144102,Muzambinho,MG,Sudeste,14,0,0.0,0.3896893992008216,1.0
3144201,Nacip Raydan,MG,Sudeste,3,1,0.3333333333333333,0.3977059497909057,1.0
3144300,Nanuque,MG,Sudeste,20,5,0.25,0.3385816282967387,0.3
3144359,Naque,MG,Sudeste,6,3,0.5,0.37118634129894224,1.0
3144375,Natalândia,MG,Sudeste,6,2,0.3333333333333333,0.37025442708877304,1.0
3144409,Natércia,MG,Sudeste,5,0,0.0,0.3887541043260302,1.0
3144508,Nazareno,MG,Sudeste,8,3,0.375,0.40259131980358187,1.0
3144607,Nepomuceno,MG,Sudeste,19,5,0.2631578947368421,0.40669843335748523,1.0
3144656,Ninheira,MG,Sudeste,5,1,0.2,0.31474974311905024,0.0
3144706,Nova Era,MG,Sudeste,18,3,0.16666666666666666,0.3969082559744388,1.0
3144805,Nova Lima,MG,Sudeste,91,17,0.18681318681318682,0.43539053837365177,1.0
3144904,Nova Módica,MG,Sudeste,3,0,0.0,0.3487443310484359,0.0
3145000,Nova Ponte,MG,Sudeste,18,2,0.1111111111111111,0.41761381176124646,1.0
3145059,Nova Porteirinha,MG,Sudeste,4,3,0.75,0.3716394522493015,1.0
3145109,Nova Resende,MG,Sudeste,19,3,0.15789473684210525,0.41188569659601293,1.0
3145208,Nova Serrana,MG,Sudeste,132,34,0.25757575757575757,0.4225886725120649,1.0
3145307,Novo Cruzeiro,MG,Sudeste,39,9,0.23076923076923078,0.3426051992150742,0.4358974358974359
3145356,Novo Oriente de Minas,MG,Sudeste,6,3,0.5,0.34911491330786504,0.6666666666666666
3145372,Novorizonte,MG,Sudeste,3,0,0.0,0.36778285830659757,1.0
3145406,Olaria,MG,Sudeste,2,0,0.0,0.38259082253407517,1.0
3145455,Olhos-d'Água,MG,Sudeste,8,1,0.125,0.37333644893210804,1.0
3145505,Olímpio Noronha,MG,Sudeste,4,0,0.0,0.3843686881548204,1.0
3145604,Oliveira,MG,Sudeste,32,4,0.125,0.41074698159577505,1.0
3145703,Oliveira Fortes,MG,Sudeste,1,0,0.0,0.38805830837434696,1.0
3145802,Onça de Pitangui,MG,Sudeste,2,1,0.5,0.36006934502280896,1.0
3145851,Oratórios,MG,Sudeste,5,0,0.0,0.39689002675744445,1.0
3145877,Orizânia,MG,Sudeste,12,4,0.3333333333333333,0.43688072942433226,1.0
3145901,Ouro Branco,MG,Sudeste,41,7,0.17073170731707318,0.3949356307007651,1.0
3146008,Ouro Fino,MG,Sudeste,24,4,0.16666666666666666,0.3851272754527606,1.0
3146107,Ouro Preto,MG,Sudeste,77,16,0.2077922077922078,0.3887731906671148,1.0
3146206,Ouro Verde de Minas,MG,Sudeste,8,1,0.125,0.35243046359872776,1.0
3146255,Padre Carvalho,MG,Sudeste,8,3,0.375,0.34596913696333265,0.0
3146305,Padre Paraíso,MG,Sudeste,17,7,0.4117647058823529,0.3526619760422166,0.47058823529411764
3146404,Paineiras,MG,Sudeste,3,1,0.3333333333333333,0.41684116242268954,1.0
3146503,Pains,MG,Sudeste,7,0,0.0,0.3948168456709439,1.0
3146552,Pai Pedro,MG,Sudeste,8,3,0.375,0.32012709923957317,0.0
3146602,Paiva,MG,Sudeste,3,0,0.0,0.34497231237086695,0.0
3146701,Palma,MG,Sudeste,3,0,0.0,0.380864393840101,1.0
3146750,Palmópolis,MG,Sudeste,9,3,0.3333333333333333,0.35714013358275554,1.0
3146909,Papagaios,MG,Sudeste,12,1,0.08333333333333333,0.41821794730072576,1.0
3147006,Paracatu,MG,Sudeste,90,31,0.34444444444444444,0.36688066499601385,1.0
3147105,Pará de Minas,MG,Sudeste,77,18,0.23376623376623376,0.4064784090655615,1.0
3147204,Paraguaçu,MG,Sudeste,12,6,0.5,0.39935316730630904,1.0
3147303,Paraisópolis,MG,Sudeste,18,5,0.2777777777777778,0.37659154310096565,1.0
3147402,Paraopeba,MG,Sudeste,26,12,0.46153846153846156,0.41475546582076017,1.0
3147501,Passabém,MG,Sudeste,1,0,0.0,0.3542475992232683,1.0
3147600,Passa Quatro,MG,Sudeste,13,2,0.15384615384615385,0.37758918287291876,1.0
3147709,Passa Tempo,MG,Sudeste,11,5,0.45454545454545453,0.4141604881741818,1.0
3147808,Passa-Vinte,MG,Sudeste,3,1,0.3333333333333333,0.4051594224109709,1.0
3147907,Passos,MG,Sudeste,134,20,0.14925373134328357,0.38629970488943277,1.0
3147956,Patis,MG,Sudeste,3,0,0.0,0.3619759966438929,1.0
3148004,Patos de Minas,MG,Sudeste,139,27,0.19424460431654678,0.37180770685903397,1.0
3148103,Patrocínio,MG,Sudeste,104,27,0.25961538461538464,0.3982055403317678,1.0
3148202,Patrocínio do Muriaé,MG,Sudeste,4,0,0.0,0.4149660382299447,1.0
3148301,Paula Cândido,MG,Sudeste,3,0,0.0,0.42833138354439493,1.0
3148400,Paulistas,MG,Sudeste,7,2,0.2857142857142857,0.3809210297793416,1.0
3148509,Pavão,MG,Sudeste,3,0,0.0,0.35433469544802865,1.0
3148608,Peçanha,MG,Sudeste,10,2,0.2,0.3719122379506722,1.0
3148707,Pedra Azul,MG,Sudeste,23,11,0.4782608695652174,0.37395820977813515,1.0
3148756,Pedra Bonita,MG,Sudeste,9,1,0.1111111111111111,0.42335112575912404,1.0
3148806,Pedra do Anta,MG,Sudeste,4,0,0.0,0.38525644692148675,1.0
3148905,Pedra do Indaiá,MG,Sudeste,2,0,0.0,0.38056077855160064,1.0
3149002,Pedra Dourada,MG,Sudeste,2,1,0.5,0.3860552131864977,1.0
3149101,Pedralva,MG,Sudeste,7,2,0.2857142857142857,0.4021786852042909,1.0
3149150,Pedras de Maria da Cruz,MG,Sudeste,6,4,0.6666666666666666,0.3539236590690653,1.0
3149200,Pedrinópolis,MG,Sudeste,3,0,0.0,0.37898735572371733,1.0
3149309,Pedro Leopoldo,MG,Sudeste,64,12,0.1875,0.3800441923758362,1.0
3149408,Pedro Teixeira,MG,Sudeste,3,0,0.0,0.4208653107317786,1.0
3149606,Pequi,MG,Sudeste,4,0,0.0,0.4199899854081276,1.0
3149705,Perdigão,MG,Sudeste,9,1,0.1111111111111111,0.4191391971656161,1.0
3149804,Perdizes,MG,Sudeste,26,0,0.0,0.4085817659783464,1.0
3149903,Perdões,MG,Sudeste,11,1,0.09090909090909091,0.3814035158964942,1.0
3149952,Periquito,MG,Sudeste,10,5,0.5,0.36935212823742525,1.0
3150000,Pescador,MG,Sudeste,4,0,0.0,0.35524625650415975,1.0
3150109,Piau,MG,Sudeste,2,1,0.5,0.41575553012797994,1.0
3150158,Piedade de Caratinga,MG,Sudeste,15,2,0.13333333333333333,0.40755410254364743,1.0
3150208,Piedade de Ponte Nova,MG,Sudeste,3,0,0.0,0.3936195972650447,1.0
3150307,Piedade do Rio Grande,MG,Sudeste,4,1,0.25,0.3765221107128046,1.0
3150406,Piedade dos Gerais,MG,Sudeste,5,2,0.4,0.4176442652068112,1.0
3150505,Pimenta,MG,Sudeste,7,0,0.0,0.41840312314936423,1.0
3150539,Pingo-d'Água,MG,Sudeste,8,2,0.25,0.40173484029203743,1.0
3150570,Pintópolis,MG,Sudeste,9,3,0.3333333333333333,0.3904786394571639,1.0
3150604,Piracema,MG,Sudeste,8,2,0.25,0.4183630781733809,1.0
3150703,Pirajuba,MG,Sudeste,10,2,0.2,0.4058306362291235,1.0
3150802,Piranga,MG,Sudeste,14,4,0.2857142857142857,0.42294933402316176,1.0
3150901,Piranguçu,MG,Sudeste,1,0,0.0,0.37422634683863965,1.0
3151008,Piranguinho,MG,Sudeste,10,3,0.3,0.3847715765398254,1.0
3151107,Pirapetinga,MG,Sudeste,12,4,0.3333333333333333,0.39582524355125087,1.0
3151206,Pirapora,MG,Sudeste,51,15,0.29411764705882354,0.38726118034858764,1.0
3151305,Piraúba,MG,Sudeste,7,4,0.5714285714285714,0.40554476138291784,1.0
3151404,Pitangui,MG,Sudeste,24,9,0.375,0.37888779112891324,1.0
3151503,Piumhi,MG,Sudeste,28,11,0.39285714285714285,0.39673331945902446,1.0
3151602,Planura,MG,Sudeste,14,6,0.42857142857142855,0.40541641536920536,1.0
3151701,Poço Fundo,MG,Sudeste,12,3,0.25,0.41320910808702016,1.0
3151800,Poços de Caldas,MG,Sudeste,103,17,0.1650485436893204,0.397506743765693,1.0
3151909,Pocrane,MG,Sudeste,12,2,0.16666666666666666,0.36572545052101507,1.0
3152006,Pompéu,MG,Sudeste,34,14,0.4117647058823529,0.39732487723782745,1.0
3152105,Ponte Nova,MG,Sudeste,48,14,0.2916666666666667,0.3983660210655513,1.0
3152131,Ponto Chique,MG,Sudeste,6,2,0.3333333333333333,0.42361131199759705,1.0
3152170,Ponto dos Volantes,MG,Sudeste,9,4,0.4444444444444444,0.33773646621490905,0.0
3152204,Porteirinha,MG,Sudeste,39,12,0.3076923076923077,0.3307352279995238,0.0
3152303,Porto Firme,MG,Sudeste,8,0,0.0,0.3845269107435152,1.0
3152402,Poté,MG,Sudeste,15,3,0.2,0.3351291361329521,0.0
3152501,Pouso Alegre,MG,Sudeste,101,29,0.2871287128712871,0.38316705734665635,1.0
3152600,Pouso Alto,MG,Sudeste,10,2,0.2,0.40195092605531285,1.0
3152709,Prados,MG,Sudeste,6,0,0.0,0.4108178050652855,1.0
3152808,Prata,MG,Sudeste,37,17,0.4594594594594595,0.4214067534793513,1.0
3152907,Pratápolis,MG,Sudeste,10,3,0.3,0.375739305044959,1.0
3153004,Pratinha,MG,Sudeste,3,2,0.6666666666666666,0.3791764508307711,1.0
3153103,Presidente Bernardes,MG,Sudeste,2,1,0.5,0.39075405697884114,1.0
3153202,Presidente Juscelino,MG,Sudeste,2,1,0.5,0.36436342177094716,1.0
3153301,Presidente Kubitschek,MG,Sudeste,5,1,0.2,0.44558112938551914,1.0
3153400,Presidente Olegário,MG,Sudeste,14,5,0.35714285714285715,0.38276558155907925,1.0
3153509,Alto Jequitibá,MG,Sudeste,6,2,0.3333333333333333,0.4119267133081263,1.0
3153608,Prudente de Morais,MG,Sudeste,12,3,0.25,0.40695343657970007,1.0
3153707,Quartel Geral,MG,Sudeste,4,1,0.25,0.3952157872357256,1.0
3153806,Queluzito,MG,Sudeste,3,0,0.0,0.41247741359892975,1.0
3153905,Raposos,MG,Sudeste,14,2,0.14285714285714285,0.41021761762754316,1.0
3154002,Raul Soares,MG,Sudeste,23,6,0.2608695652173913,0.3892667457243846,1.0
3154101,Recreio,MG,Sudeste,5,3,0.6,0.38587360719975006,1.0
3154150,Reduto,MG,Sudeste,10,2,0.2,0.4154173918734094,1.0
3154200,Resende Costa,MG,Sudeste,10,1,0.1,0.4313184310731599,1.0
3154309,Resplendor,MG,Sudeste,10,3,0.3,0.38447587597025,1.0
3154408,Ressaquinha,MG,Sudeste,6,2,0.3333333333333333,0.37840981487648806,1.0
3154457,Riachinho,MG,Sudeste,7,1,0.14285714285714285,0.39255634930334526,1.0
3154507,Riacho dos Machados,MG,Sudeste,7,1,0.14285714285714285,0.3356152598806501,0.0
3154606,Ribeirão das Neves,MG,Sudeste,336,131,0.3898809523809524,0.42067639946124075,1.0
3154804,Rio Acima,MG,Sudeste,9,4,0.4444444444444444,0.4376657847072284,1.0
3154903,Rio Casca,MG,Sudeste,17,1,0.058823529411764705,0.42277962453062057,1.0
3155009,Rio Doce,MG,Sudeste,1,0,0.0,0.3853447339684516,1.0
3155108,Rio do Prado,MG,Sudeste,6,1,0.16666666666666666,0.36310930465591956,1.0
3155207,Rio Espera,MG,Sudeste,2,1,0.5,0.3983451668266321,1.0
3155306,Rio Manso,MG,Sudeste,4,0,0.0,0.4218514546476846,1.0
3155405,Rio Novo,MG,Sudeste,9,4,0.4444444444444444,0.3873983590829865,1.0
3155504,Rio Paranaíba,MG,Sudeste,20,8,0.4,0.4015285393145021,1.0
3155603,Rio Pardo de Minas,MG,Sudeste,24,4,0.16666666666666666,0.3423772727493486,0.625
3155702,Rio Piracicaba,MG,Sudeste,17,1,0.058823529411764705,0.4060067109437996,1.0
3155801,Rio Pomba,MG,Sudeste,12,2,0.16666666666666666,0.3915220537128541,1.0
3155900,Rio Preto,MG,Sudeste,6,3,0.5,0.3897823031329935,1.0
3156007,Rio Vermelho,MG,Sudeste,10,3,0.3,0.3694920847271439,0.8
3156106,Ritápolis,MG,Sudeste,3,1,0.3333333333333333,0.414622995607721,1.0
3156205,Rochedo de Minas,MG,Sudeste,1,0,0.0,0.397672481776036,1.0
3156304,Rodeiro,MG,Sudeste,12,1,0.08333333333333333,0.441308271667958,1.0
3156403,Romaria,MG,Sudeste,4,0,0.0,0.4112130790979561,1.0
3156452,Rosário da Limeira,MG,Sudeste,3,0,0.0,0.38700470529191744,1.0
3156502,Rubelita,MG,Sudeste,3,0,0.0,0.371023995085116,1.0
3156601,Rubim,MG,Sudeste,7,2,0.2857142857142857,0.346068659440743,0.0
3156700,Sabará,MG,Sudeste,94,21,0.22340425531914893,0.40392714173667843,1.0
3156809,Sabinópolis,MG,Sudeste,13,3,0.23076923076923078,0.37462119626803053,1.0
3156908,Sacramento,MG,Sudeste,31,10,0.3225806451612903,0.4006144508540802,1.0
3157005,Salinas,MG,Sudeste,45,7,0.15555555555555556,0.36417440564024667,0.9555555555555556
3157104,Salto da Divisa,MG,Sudeste,9,6,0.6666666666666666,0.3489112288871291,0.0
3157203,Santa Bárbara,MG,Sudeste,32,12,0.375,0.40961365775681813,1.0
3157252,Santa Bárbara do Leste,MG,Sudeste,16,6,0.375,0.4202207445953623,1.0
3157278,Santa Bárbara do Monte Verde,MG,Sudeste,4,1,0.25,0.42638926909975416,1.0
3157302,Santa Bárbara do Tugúrio,MG,Sudeste,4,1,0.25,0.38981135141724865,1.0
3157336,Santa Cruz de Minas,MG,Sudeste,10,6,0.6,0.4148392062048103,1.0
3157377,Santa Cruz de Salinas,MG,Sudeste,1,0,0.0,0.3693264636547823,1.0
3157401,Santa Cruz do Escalvado,MG,Sudeste,1,0,0.0,0.40863259224405424,1.0
3157500,Santa Efigênia de Minas,MG,Sudeste,4,1,0.25,0.3913642106358589,1.0
3157609,Santa Fé de Minas,MG,Sudeste,4,1,0.25,0.3789845565367175,1.0
3157658,Santa Helena de Minas,MG,Sudeste,6,0,0.0,0.3264223383685617,0.0
3157708,Santa Juliana,MG,Sudeste,24,10,0.4166666666666667,0.42207450287954096,1.0
3157807,Santa Luzia,MG,Sudeste,249,82,0.3293172690763052,0.40854576692553835,1.0
3157906,Santa Margarida,MG,Sudeste,16,11,0.6875,0.4452233520901224,1.0
3158003,Santa Maria de Itabira,MG,Sudeste,8,1,0.125,0.38645943281516215,1.0
3158102,Santa Maria do Salto,MG,Sudeste,4,3,0.75,0.31844782887487155,0.0
3158201,Santa Maria do Suaçuí,MG,Sudeste,12,4,0.3333333333333333,0.335796153584623,0.0
3158300,Santana da Vargem,MG,Sudeste,6,1,0.16666666666666666,0.38677023239699504,1.0
3158409,Santana de Cataguases,MG,Sudeste,1,1,1.0,0.38087698011370197,1.0
3158508,Santana de Pirapama,MG,Sudeste,2,1,0.5,0.3796354808534159,1.0
3158607,Santana do Deserto,MG,Sudeste,5,2,0.4,0.43463465465508555,1.0
3158706,Santana do Garambéu,MG,Sudeste,3,0,0.0,0.3638331785234488,1.0
3158805,Santana do Jacaré,MG,Sudeste,6,0,0.0,0.4018397109245309,1.0
3158904,Santana do Manhuaçu,MG,Sudeste,4,0,0.0,0.38441291274486666,1.0
3158953,Santana do Paraíso,MG,Sudeste,33,11,0.3333333333333333,0.40681019713516064,1.0
3159001,Santana do Riacho,MG,Sudeste,5,0,0.0,0.3653021491180283,1.0
3159100,Santana dos Montes,MG,Sudeste,1,0,0.0,0.4026335883597605,1.0
3159209,Santa Rita de Caldas,MG,Sudeste,7,0,0.0,0.4086293619875905,1.0
3159308,Santa Rita de Jacutinga,MG,Sudeste,4,1,0.25,0.3910769265438574,1.0
3159357,Santa Rita de Minas,MG,Sudeste,8,4,0.5,0.4122828143601863,1.0
3159407,Santa Rita de Ibitipoca,MG,Sudeste,5,2,0.4,0.37898750145163584,1.0
3159506,Santa Rita do Itueto,MG,Sudeste,6,0,0.0,0.39291018295990227,1.0
3159605,Santa Rita do Sapucaí,MG,Sudeste,42,5,0.11904761904761904,0.3924044801310868,1.0
3159704,Santa Rosa da Serra,MG,Sudeste,4,0,0.0,0.3783221044294828,1.0
3159803,Santa Vitória,MG,Sudeste,30,14,0.4666666666666667,0.37525545865270576,1.0
3159902,Santo Antônio do Amparo,MG,Sudeste,15,4,0.26666666666666666,0.3862918252294322,1.0
3160009,Santo Antônio do Aventureiro,MG,Sudeste,5,2,0.4,0.38848747522726557,1.0
3160108,Santo Antônio do Grama,MG,Sudeste,7,1,0.14285714285714285,0.4072469052591905,1.0
3160207,Santo Antônio do Itambé,MG,Sudeste,1,0,0.0,0.40503096442380604,1.0
3160306,Santo Antônio do Jacinto,MG,Sudeste,10,6,0.6,0.3537444226343547,1.0
3160405,Santo Antônio do Monte,MG,Sudeste,25,5,0.2,0.4148956410555373,1.0
3160454,Santo Antônio do Retiro,MG,Sudeste,5,2,0.4,0.3171437056794145,0.0
3160702,Santos Dumont,MG,Sudeste,30,9,0.3,0.3589534036825962,0.4
3160801,São Bento Abade,MG,Sudeste,6,1,0.16666666666666666,0.3911695516462983,1.0
3160900,São Brás do Suaçuí,MG,Sudeste,6,0,0.0,0.48004560699639837,1.0
3160959,São Domingos das Dores,MG,Sudeste,7,0,0.0,0.4009600492428224,1.0
3161007,São Domingos do Prata,MG,Sudeste,11,3,0.2727272727272727,0.39880127959816414,1.0
3161056,São Félix de Minas,MG,Sudeste,6,1,0.16666666666666666,0.36390235511476043,1.0
3161106,São Francisco,MG,Sudeste,67,29,0.43283582089552236,0.35644517273232346,0.582089552238806
3161205,São Francisco de Paula,MG,Sudeste,10,0,0.0,0.3990770751907836,1.0
3161304,São Francisco de Sales,MG,Sudeste,9,3,0.3333333333333333,0.40964608824253335,1.0
3161403,São Francisco do Glória,MG,Sudeste,5,1,0.2,0.37777780866430777,1.0
3161502,São Geraldo,MG,Sudeste,10,2,0.2,0.4193322764217008,1.0
3161601,São Geraldo da Piedade,MG,Sudeste,3,0,0.0,0.3890741283908328,1.0
3161650,São Geraldo do Baixio,MG,Sudeste,6,0,0.0,0.369858980461444,1.0
3161700,São Gonçalo do Abaeté,MG,Sudeste,7,1,0.14285714285714285,0.4010706990926698,1.0
3161809,São Gonçalo do Pará,MG,Sudeste,12,4,0.3333333333333333,0.4257935085814986,1.0
3161908,São Gonçalo do Rio Abaixo,MG,Sudeste,9,1,0.1111111111111111,0.4004541709659709,1.0
3162005,São Gonçalo do Sapucaí,MG,Sudeste,24,6,0.25,0.39644224010240503,1.0
3162104,São Gotardo,MG,Sudeste,60,19,0.31666666666666665,0.3919533557826984,1.0
3162203,São João Batista do Glória,MG,Sudeste,4,0,0.0,0.38613761286857085,1.0
3162252,São João da Lagoa,MG,Sudeste,5,2,0.4,0.37886970533736697,1.0
3162302,São João da Mata,MG,Sudeste,4,2,0.5,0.4194151749100029,1.0
3162401,São João da Ponte,MG,Sudeste,17,4,0.23529411764705882,0.3741880186242894,1.0
3162450,São João das Missões,MG,Sudeste,14,10,0.7142857142857143,0.3715495875017548,1.0
3162500,São João del Rei,MG,Sudeste,70,19,0.2714285714285714,0.38588640988050577,1.0
3162559,São João do Manhuaçu,MG,Sudeste,10,5,0.5,0.3927082496471178,1.0
3162575,São João do Manteninha,MG,Sudeste,6,1,0.16666666666666666,0.36037739376659045,1.0
3162609,São João do Oriente,MG,Sudeste,4,2,0.5,0.38648975902944416,1.0
3162708,São João do Paraíso,MG,Sudeste,30,3,0.1,0.33149978691143933,0.0
3162807,São João Evangelista,MG,Sudeste,12,3,0.25,0.39081898944154014,1.0
3162906,São João Nepomuceno,MG,Sudeste,29,6,0.20689655172413793,0.41939971559220734,1.0
3162922,São Joaquim de Bicas,MG,Sudeste,50,15,0.3,0.4299796241152133,1.0
3162948,São José da Barra,MG,Sudeste,10,6,0.6,0.3873178949658278,1.0
3162955,São José da Lapa,MG,Sudeste,27,4,0.14814814814814814,0.397377068795284,1.0
3163003,São José da Safira,MG,Sudeste,1,0,0.0,0.39371430823965603,1.0
3163102,São José da Varginha,MG,Sudeste,7,2,0.2857142857142857,0.40558745357307685,1.0
3163201,São José do Alegre,MG,Sudeste,9,2,0.2222222222222222,0.37661760478633133,1.0
3163300,São José do Divino,MG,Sudeste,1,0,0.0,0.3182656391883518,0.0
3163409,São José do Goiabal,MG,Sudeste,4,1,0.25,0.39527167324799517,1.0
3163508,São José do Jacuri,MG,Sudeste,4,2,0.5,0.41630466272061895,1.0
3163607,São José do Mantimento,MG,Sudeste,1,0,0.0,0.3593152436824558,1.0
3163706,São Lourenço,MG,Sudeste,34,3,0.08823529411764706,0.40324243092104084,1.0
3163805,São Miguel do Anta,MG,Sudeste,4,1,0.25,0.3782235699990345,1.0
3163904,São Pedro da União,MG,Sudeste,10,0,0.0,0.3915756591079771,1.0
3164001,São Pedro dos Ferros,MG,Sudeste,6,1,0.16666666666666666,0.3849641694096035,1.0
3164100,São Pedro do Suaçuí,MG,Sudeste,5,0,0.0,0.3857225602720933,1.0
3164209,São Romão,MG,Sudeste,17,2,0.11764705882352941,0.3838011667616136,1.0
3164308,São Roque de Minas,MG,Sudeste,2,1,0.5,0.41602875452236787,1.0
3164407,São Sebastião da Bela Vista,MG,Sudeste,6,0,0.0,0.36751896283233715,1.0
3164431,São Sebastião da Vargem Alegre,MG,Sudeste,1,0,0.0,0.3944314772042161,1.0
3164472,São Sebastião do Anta,MG,Sudeste,13,2,0.15384615384615385,0.40085092835152913,1.0
3164605,São Sebastião do Oeste,MG,Sudeste,13,5,0.38461538461538464,0.4669455304169764,1.0
3164704,São Sebastião do Paraíso,MG,Sudeste,67,13,0.19402985074626866,0.4168915504950138,1.0
3164902,São Sebastião do Rio Verde,MG,Sudeste,4,0,0.0,0.39160851314573464,1.0
3165008,São Tiago,MG,Sudeste,5,1,0.2,0.43114031595403174,1.0
3165107,São Tomás de Aquino,MG,Sudeste,5,0,0.0,0.384731428213934,1.0
3165206,São Thomé das Letras,MG,Sudeste,9,1,0.1111111111111111,0.37073751116145937,1.0
3165305,São Vicente de Minas,MG,Sudeste,7,0,0.0,0.39821984371768393,1.0
3165404,Sapucaí-Mirim,MG,Sudeste,9,4,0.4444444444444444,0.38661156021572407,1.0
3165503,Sardoá,MG,Sudeste,7,2,0.2857142857142857,0.37704946188500543,1.0
3165537,Sarzedo,MG,Sudeste,57,9,0.15789473684210525,0.3984728790665083,1.0
3165552,Setubinha,MG,Sudeste,12,2,0.16666666666666666,0.33996856017357496,0.08333333333333333
3165560,Sem-Peixe,MG,Sudeste,3,0,0.0,0.36951512550515764,1.0
3165578,Senador Amaral,MG,Sudeste,10,6,0.6,0.36800913183476486,1.0
3165602,Senador Cortes,MG,Sudeste,1,1,1.0,0.4045232275054106,1.0
3165701,Senador Firmino,MG,Sudeste,6,0,0.0,0.42859403458161904,1.0
3165800,Senador José Bento,MG,Sudeste,1,1,1.0,0.37496879369441927,1.0
3165909,Senador Modestino Gonçalves,MG,Sudeste,1,0,0.0,0.3361960583633721,0.0
3166006,Senhora de Oliveira,MG,Sudeste,10,2,0.2,0.4192905590976615,1.0
3166105,Senhora do Porto,MG,Sudeste,1,0,0.0,0.42877523406234097,1.0
3166204,Senhora dos Remédios,MG,Sudeste,10,3,0.3,0.3913887758361957,1.0
3166303,Sericita,MG,Sudeste,4,0,0.0,0.4409949511317991,1.0
3166402,Seritinga,MG,Sudeste,1,0,0.0,0.4226295472193119,1.0
3166501,Serra Azul de Minas,MG,Sudeste,5,2,0.4,0.34706120084558856,0.0
3166600,Serra da Saudade,MG,Sudeste,1,0,0.0,0.3845544906877433,1.0
3166709,Serra dos Aimorés,MG,Sudeste,11,6,0.5454545454545454,0.3709064711210879,1.0
3166808,Serra do Salitre,MG,Sudeste,17,5,0.29411764705882354,0.41532553268514694,1.0
3166907,Serrania,MG,Sudeste,12,4,0.3333333333333333,0.38554659994496204,1.0
3167004,Serranos,MG,Sudeste,2,0,0.0,0.38692985309231875,1.0
3167103,Serro,MG,Sudeste,17,3,0.17647058823529413,0.3332899242467572,0.0
3167202,Sete Lagoas,MG,Sudeste,151,37,0.24503311258278146,0.3847026676478862,1.0
3167301,Silveirânia,MG,Sudeste,2,0,0.0,0.41418218539865614,1.0
3167400,Silvianópolis,MG,Sudeste,7,1,0.14285714285714285,0.3881284802445866,1.0
